Date,QLD,QQQ,SPY
2016-12-30,5.302753925323486,111.16278839111328,192.49557495117188
2017-01-03,5.3944993019104,112.15730285644531,193.96815490722656
2017-01-04,5.45114803314209,112.76717376708984,195.12210083007812
2017-01-05,5.512105464935303,113.40518951416016,194.9670867919922
2017-01-06,5.608777046203613,114.39970397949219,195.6645965576172
2017-01-09,5.646337509155273,114.77503967285156,195.018798828125
2017-01-10,5.670967102050781,115.02833557128906,195.018798828125
2017-01-11,5.69744348526001,115.33797454833984,195.56993103027344
2017-01-12,5.680203437805176,115.15970611572266,195.07908630371094
2017-01-13,5.720841884613037,115.55377197265625,195.52691650390625
2017-01-17,5.685129642486572,115.20660400390625,194.8379364013672
2017-01-18,5.7109904289245605,115.441162109375,195.2685089111328
2017-01-19,5.701754093170166,115.38485717773438,194.5451202392578
2017-01-20,5.726999759674072,115.63818359375,195.25987243652344
2017-01-23,5.735619068145752,115.73200988769531,194.75177001953125
2017-01-24,5.813818454742432,116.5107650756836,196.00048828125
2017-01-25,5.929577827453613,117.68354034423828,197.69700622558594
2017-01-26,5.938813209533691,117.80552673339844,197.49032592773438
2017-01-27,5.96159553527832,118.03070068359375,197.1802520751953
2017-01-30,5.872313976287842,117.11122131347656,195.95742797851562
2017-01-31,5.847685813903809,116.87669372558594,195.94020080566406
2017-02-01,5.927115440368652,117.68354034423828,196.0177001953125
2017-02-02,5.916646480560303,117.5803451538086,196.14691162109375
2017-02-03,5.947433948516846,117.91812133789062,197.49891662597656
2017-02-06,5.963443279266357,118.05886840820312,197.14584350585938
2017-02-07,6.006544589996338,118.49043273925781,197.15447998046875
2017-02-08,6.029327392578125,118.68748474121094,197.41282653808594
2017-02-09,6.071198463439941,119.11907196044922,198.583984375
2017-02-10,6.109989643096924,119.51310729980469,199.3675994873047
2017-02-13,6.179569244384766,120.18865203857422,200.45274353027344
2017-02-14,6.218975067138672,120.59210205078125,201.25357055664062
2017-02-15,6.290401935577393,121.3051986694336,202.3041534423828
2017-02-16,6.2885541915893555,121.26763916015625,202.1320037841797
2017-02-17,6.343353271484375,121.79305267333984,202.45057678222656
2017-02-21,6.4036970138549805,122.3935317993164,203.65625
2017-02-22,6.409240245819092,122.4404525756836,203.47537231445312
2017-02-23,6.363058567047119,121.98068237304688,203.61314392089844
2017-02-24,6.3827619552612305,122.21528625488281,203.87155151367188
2017-02-27,6.400618553161621,122.36538696289062,204.19007873535156
2017-02-28,6.359981060028076,121.99009704589844,203.63900756835938
2017-03-01,6.497906684875488,123.32239532470703,206.4894256591797
2017-03-02,6.433868885040283,122.70315551757812,205.1890869140625
2017-03-03,6.456035137176514,122.92830657958984,205.31825256347656
2017-03-06,6.428327560424805,122.65624237060547,204.7068634033203
2017-03-07,6.402466773986816,122.44981384277344,204.0954132080078
2017-03-08,6.425864219665527,122.66563415527344,203.716552734375
2017-03-09,6.43448543548584,122.75949096679688,203.97483825683594
2017-03-10,6.489901065826416,123.27548217773438,204.68959045410156
2017-03-13,6.509604454040527,123.48187255859375,204.79296875
2017-03-14,6.475740909576416,123.1816635131836,204.00926208496094
2017-03-15,6.556401252746582,123.94161987304688,205.7747039794922
2017-03-16,6.551476001739502,123.85719299316406,205.36996459960938
2017-03-17,6.53916072845459,123.8139419555664,205.00927734375
2017-03-20,6.5533223152160645,123.9267807006836,204.78439331054688
2017-03-21,6.358747959136963,122.04638671875,202.1550750732422
2017-03-22,6.441826820373535,122.87374114990234,202.6307830810547
2017-03-23,6.411651134490967,122.5634994506836,202.41452026367188
2017-03-24,6.430126190185547,122.81733703613281,202.26751708984375
2017-03-27,6.455991744995117,123.01481628417969,202.05992126464844
2017-03-28,6.532974720001221,123.76692962646484,203.5303497314453
2017-03-29,6.593943119049072,124.34044647216797,203.7205352783203
2017-03-30,6.612419605255127,124.54729461669922,204.3691864013672
2017-03-31,6.605645656585693,124.4626693725586,203.89358520507812
2017-04-03,6.595789432525635,124.38739776611328,203.53895568847656
2017-04-04,6.614265441894531,124.58487701416016,203.66860961914062
2017-04-05,6.563767433166504,124.07714080810547,203.06320190429688
2017-04-06,6.569925785064697,124.14300537109375,203.63404846191406
2017-04-07,6.563150882720947,124.07714080810547,203.42649841308594
2017-04-10,6.569308280944824,124.12419891357422,203.54750061035156
2017-04-11,6.513265609741211,123.58831024169922,203.305419921875
2017-04-12,6.459071159362793,123.09003448486328,202.41452026367188
2017-04-13,6.404261589050293,122.60105895996094,201.09983825683594
2017-04-17,6.508955478668213,123.61650848388672,202.88157653808594
2017-04-18,6.49232816696167,123.42847442626953,202.2761688232422
2017-04-19,6.510802745819092,123.62590026855469,201.90428161621094
2017-04-20,6.614265441894531,124.66012573242188,203.54750061035156
2017-04-21,6.614265441894531,124.63190460205078,202.89891052246094
2017-04-24,6.773772239685059,126.1362533569336,205.13034057617188
2017-04-25,6.87230920791626,127.04817962646484,206.3239288330078
2017-04-26,6.852601528167725,126.86957550048828,206.19415283203125
2017-04-27,6.9326629638671875,127.631103515625,206.36717224121094
2017-04-28,6.957296371459961,127.85672760009766,205.9174346923828
2017-05-01,7.074924468994141,128.99435424804688,206.43637084960938
2017-05-02,7.103870391845703,129.2106170654297,206.51425170898438
2017-05-03,7.057681083679199,128.79698181152344,206.26336669921875
2017-05-04,7.062608242034912,128.84390258789062,206.50555419921875
2017-05-05,7.113108158111572,129.31402587890625,207.31857299804688
2017-05-08,7.143899917602539,129.59613037109375,207.28399658203125
2017-05-09,7.194400310516357,130.0474090576172,207.09365844726562
2017-05-10,7.200559139251709,130.1226348876953,207.46566772460938
2017-05-11,7.188858985900879,130.0192108154297,207.04183959960938
2017-05-12,7.221497535705566,130.31065368652344,206.69580078125
2017-05-15,7.26584005355835,130.72438049316406,207.83749389648438
2017-05-16,7.328657150268555,131.26963806152344,207.64723205566406
2017-05-17,6.952985763549805,127.93196868896484,203.9627227783203
2017-05-18,7.071228981018066,129.05081176757812,204.78439331054688
2017-05-19,7.13466215133667,129.59613037109375,206.1162872314453
2017-05-22,7.254755020141602,130.68675231933594,207.1628875732422
2017-05-23,7.266454219818115,130.8184051513672,207.6212921142578
2017-05-24,7.335431098937988,131.4200897216797,208.10562133789062
2017-05-25,7.456754684448242,132.5388641357422,209.10025024414062
2017-05-26,7.482618808746338,132.77398681640625,209.05706787109375
2017-05-30,7.496784687042236,132.88674926757812,208.8754119873047
2017-05-31,7.487547397613525,132.83978271484375,208.82347106933594
2017-06-01,7.55282735824585,133.3568572998047,210.4841766357422
2017-06-02,7.716645240783691,134.88006591796875,211.18470764160156
2017-06-05,7.715412139892578,134.851806640625,211.02906799316406
2017-06-06,7.658754348754883,134.31590270996094,210.35440063476562
2017-06-07,7.713563919067383,134.84239196777344,210.74363708496094
2017-06-08,7.731424808502197,134.98345947265625,210.847412109375
2017-06-09,7.342822074890137,131.60812377929688,210.52737426757812
2017-06-12,7.261528968811035,130.90298461914062,210.4841766357422
